"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5939","adding $twtr 2017 calls.",FALSE,0,NA,2015-12-04 19:39:59,FALSE,NA,"672862934465273856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","supervaluemann",0,FALSE,FALSE,NA,NA
"5940","RT @timothysykes: Retweet/fav if you want another #5LessonFriday see recent videos https://t.co/fFq6qwCwX5 &amp; https://t.co/stzm8gnU5P $FB $T…",FALSE,0,NA,2015-12-04 19:37:16,FALSE,NA,"672862250005192704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TradesnCoffee",51,TRUE,FALSE,NA,NA
"5941","Twitter Inc (TWTR) Brain Drain Keeps Pace as Alphabet Inc Pounces $TWTR #Twitter https://t.co/SRBM3Plz8V",FALSE,0,NA,2015-12-04 19:36:21,FALSE,NA,"672862020040044544",NA,"<a href=""http://LearnBonds.com"" rel=""nofollow"">LearnBonds</a>","LearnBonds",0,FALSE,FALSE,NA,NA
"5942","$TWTR is going down. Is there any potential? https://t.co/I8jc5j1Shi",FALSE,0,NA,2015-12-04 19:36:16,FALSE,NA,"672861999915634689",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","whotrades",0,FALSE,FALSE,NA,NA
"5943","RT @CHETRA744: New best selling products ~~&gt; $HJOE
Ready to go!

$FNMA $MJMJ $DNRG $COCP $LOGG $ARTH $PVSP $NUGN
$GOOG $FB $USD $TWTR $TSLA…",FALSE,0,NA,2015-12-04 19:35:36,FALSE,NA,"672861833171222529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMAstock",3,TRUE,FALSE,NA,NA
"5944","New best selling products ~~&gt; $HJOE
Ready to go!

$FNMA $MJMJ $DNRG $COCP $LOGG $ARTH $PVSP $NUGN
$GOOG $FB $USD $TWTR $TSLA $NFLX $EAPH",FALSE,1,NA,2015-12-04 19:34:24,FALSE,NA,"672861529964875776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CHETRA744",3,FALSE,FALSE,NA,NA
"5945","RT @timothysykes: To learn from a true master #StockTrader watch https://t.co/Ezte4POCRx the coolest thing is how humble &amp; helpful he is $T…",FALSE,0,NA,2015-12-04 19:31:37,FALSE,NA,"672860830824833024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chongette",10,TRUE,FALSE,NA,NA
"5946","don't be surprised IF tweedy bird decides to fly EOD ;) :)
$TWTR last 11 min
i feel lucky since i got the #NFP right
https://t.co/fhxGm49HTM",FALSE,0,NA,2015-12-04 19:31:21,FALSE,NA,"672860760624660480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eternity100000",0,FALSE,FALSE,NA,NA
"5947","RT @TheStreet: Looking for breakout stocks? Consider $TWTR! @zerosum24 and @_jackmohr weigh in: https://t.co/ommRK64jIY",FALSE,0,NA,2015-12-04 19:28:20,FALSE,NA,"672860004068810752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zerosum24",8,TRUE,FALSE,NA,NA
"5948","Boy it sucks to be a $TWTR shareholder",FALSE,3,NA,2015-12-04 19:27:35,FALSE,NA,"672859812582039552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fidel_Cash_Grow",0,FALSE,FALSE,NA,NA
"5949","@agwarner Time to go long $TWTR?",FALSE,0,"agwarner",2015-12-04 19:27:01,FALSE,NA,"672859671078637568","5768632","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JDR1024",0,FALSE,FALSE,NA,NA
"5950","https://t.co/TIZ3KluDcL SALE on Profitly Use Coupon Code GOODSTUDENT! 50% OFF!!! $FB $TWTR $STUDY",FALSE,0,NA,2015-12-04 19:23:49,FALSE,NA,"672858866443411456",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","LamboTrader",0,FALSE,FALSE,NA,NA
"5951","$TWTR panic seem to be close at hand. Breal 25 and expect a fast ugly move",FALSE,0,NA,2015-12-04 19:22:01,FALSE,NA,"672858411826941952",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","JustTradingHoy",0,FALSE,FALSE,NA,NA
"5952","$TWTR Where's the next level down on break of $25?",FALSE,0,NA,2015-12-04 19:21:49,FALSE,NA,"672858363911380992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhotiosM",0,FALSE,FALSE,NA,NA
"5953","$twtr magnet to $24 handle...again",FALSE,0,NA,2015-12-04 19:21:34,FALSE,NA,"672858298203414529",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","teecres1",0,FALSE,FALSE,NA,NA
"5954","@anthonynoto Where is the insider buying at $TWTR??????????????",FALSE,0,"anthonynoto",2015-12-04 19:21:26,FALSE,NA,"672858265521283072","35739495","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JDR1024",0,FALSE,FALSE,NA,NA
"5955","New LOD for $TWTR, just sayin.",FALSE,0,NA,2015-12-04 19:21:16,FALSE,NA,"672858223205097473",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SconsetCapital",0,FALSE,FALSE,NA,NA
"5956","$TWTR $25 test ""again"" #intraday",FALSE,0,NA,2015-12-04 19:21:01,FALSE,NA,"672858162664378368",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","tradingplays",0,FALSE,FALSE,NA,NA
"5957","$FB $GOOG $TWTR $YHOO fake hoaxes keep blaming social media is turning into a prime excuse for obama to shut-down the internet #Darkness",FALSE,1,NA,2015-12-04 19:20:55,FALSE,NA,"672858135296671746",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mooring871",0,FALSE,FALSE,NA,NA
"5958","@omidkordestani @jack Complete incompetence at $TWTR board &amp; management.  This is a disaster.",FALSE,0,"omidkordestani",2015-12-04 19:20:38,FALSE,NA,"672858067013275648","127062637","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JDR1024",0,FALSE,FALSE,NA,NA
"5959","RT @SpeedyCalls: $TWTR 32 Puts Buying Activity, expiring on 15th Jan",FALSE,0,NA,2015-12-04 19:20:13,FALSE,NA,"672857959861456900",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InstaCalls",1,TRUE,FALSE,NA,NA
"5960","#FF @JulianZetaZee el diseñador gringo más aburrido que puedas seguir en $TWTR #Number  https://t.co/LQLTQqp7hW",FALSE,1,NA,2015-12-04 19:20:11,FALSE,NA,"672857950218792960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mahurtadoz",0,FALSE,FALSE,NA,NA
"5961","$TWTR 32 Puts Buying Activity, expiring on 15th Jan",FALSE,0,NA,2015-12-04 19:19:51,FALSE,NA,"672857870074036224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">OptionTwitter</a>","SpeedyCalls",1,FALSE,FALSE,NA,NA
"5962","$TWTR is such a pig.",FALSE,1,NA,2015-12-04 19:18:21,FALSE,NA,"672857491248672768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Japheth",0,FALSE,FALSE,NA,NA
"5963","Analysts expect  serious 20% EPS growth in 3 years at $TWTR: https://t.co/MSeWQKO49D https://t.co/lAqLTAuI4I",FALSE,1,NA,2015-12-04 19:17:55,FALSE,NA,"672857382909800451",NA,"<a href=""https://simplywall.st/"" rel=""nofollow"">Warren The Bot</a>","WarrenofWallSt",0,FALSE,FALSE,NA,NA
"5964","RT $TWTR shoot the bird and put everyone out of their misery https://t.co/sxf8weoqeQ via @YahooFinance",FALSE,0,NA,2015-12-04 19:17:54,FALSE,NA,"672857377780006913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eternity100000",0,FALSE,FALSE,NA,NA
"5965","$TWTR been opposite of nearly
every other stock today (fri)
and yesterday (thursday, hm)",FALSE,0,NA,2015-12-04 19:17:45,FALSE,NA,"672857341574955008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StationarySpace",0,FALSE,FALSE,NA,NA
"5966","RT @TheStreet: Looking for breakout stocks? Consider $TWTR! @zerosum24 and @_jackmohr weigh in: https://t.co/ommRK64jIY",FALSE,0,NA,2015-12-04 19:16:56,FALSE,NA,"672857135991160832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QuiqueSantias",8,TRUE,FALSE,NA,NA
"5967","RT @TheStreet: Looking for breakout stocks? Consider $TWTR! @zerosum24 and @_jackmohr weigh in: https://t.co/ommRK64jIY",FALSE,0,NA,2015-12-04 19:15:24,FALSE,NA,"672856746906492928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ally_Venier",8,TRUE,FALSE,NA,NA
"5968","RT @WhatTheFFacts: Steve Ballmer, CEO of Microsoft from January 2000 to February 2014, actually owns about 5% of Twitter Inc. $TWTR",FALSE,0,NA,2015-12-04 19:12:37,FALSE,NA,"672856048676524032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashwi_bhansali",58,TRUE,FALSE,NA,NA
"5969","RT @callspreads: $twtr $shak $wfm https://t.co/VoQ3HwVUui",FALSE,0,NA,2015-12-04 19:12:27,FALSE,NA,"672856005949169665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hiphopstocks",1,TRUE,FALSE,NA,NA
"5970","RT @seeitmarket: New Post - ""5 Charts That Highlight The Twitter (TWTR) Growth Story"" https://t.co/2EVRumL5Pg by @OphirGottlieb $TWTR https…",FALSE,0,NA,2015-12-04 19:12:17,FALSE,NA,"672855963565694977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hiphopstocks",7,TRUE,FALSE,NA,NA
"5971","$TWTR lol. Still see many in my feed obsess with garbage......",FALSE,0,NA,2015-12-04 19:12:17,FALSE,NA,"672855962701680640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xtranger51",0,FALSE,FALSE,NA,NA
"5972","RT @traderstewie: $TWTR : still see this as a short setup but will wait for a breakdown for confirmation https://t.co/RwzcsWuFyY",FALSE,0,NA,2015-12-04 19:12:11,FALSE,NA,"672855939817541632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hiphopstocks",7,TRUE,FALSE,NA,NA
"5973","RT @traderstewie: $TWTR testing support too many times in a short period of time... these eventually break down https://t.co/tC3uHU1Tas",FALSE,0,NA,2015-12-04 19:11:56,FALSE,NA,"672855877578309633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hiphopstocks",10,TRUE,FALSE,NA,NA
"5974","RT @NorthmanTrader: $TWTR insider selling

https://t.co/LsEONIzvW1",FALSE,0,NA,2015-12-04 19:11:50,FALSE,NA,"672855851544236033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hiphopstocks",6,TRUE,FALSE,NA,NA
"5975","$TWTR longs should know where their stop is.",FALSE,0,NA,2015-12-04 19:10:20,FALSE,NA,"672855471917678592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","daytrend",0,FALSE,FALSE,NA,NA
"5976","RT @WhatTheFFacts: Steve Ballmer, CEO of Microsoft from January 2000 to February 2014, actually owns about 5% of Twitter Inc. $TWTR",FALSE,0,NA,2015-12-04 19:10:10,FALSE,NA,"672855433086943233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DillMcGrath",58,TRUE,FALSE,NA,NA
"5977","Man, those short sellers really have a lot of power. $TWTR @sacca",FALSE,1,NA,2015-12-04 19:08:17,FALSE,NA,"672854957708587008",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","bclund",0,FALSE,FALSE,NA,NA
"5978","RT @TheStreet: Looking for breakout stocks? Consider $TWTR! @zerosum24 and @_jackmohr weigh in: https://t.co/ommRK64jIY",FALSE,0,NA,2015-12-04 19:05:45,FALSE,NA,"672854318400282624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stash629",8,TRUE,FALSE,NA,NA
"5979","RT @TheStreet: Looking for breakout stocks? Consider $TWTR! @zerosum24 and @_jackmohr weigh in: https://t.co/ommRK64jIY",FALSE,0,NA,2015-12-04 19:04:57,FALSE,NA,"672854119493804032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_ZavierWilliams",8,TRUE,FALSE,NA,NA
"5980","Looking for breakout stocks? Consider $TWTR! @zerosum24 and @_jackmohr weigh in: https://t.co/ommRK64jIY",FALSE,8,NA,2015-12-04 19:03:26,FALSE,NA,"672853737841496064",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TheStreet",8,FALSE,FALSE,NA,NA
"5981","Think Or Swim Training Video Is Live 
https://t.co/UstZBf7XHj
$SPY $QQQ $DIA $IWM $BABA $AAPL $FB $GDX $USO $TWTR $AMZN $UVXY $PCLN $BBRY",FALSE,1,NA,2015-12-04 19:00:02,FALSE,NA,"672852880592793600",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","tradewithjoe",1,FALSE,FALSE,NA,NA
"5982","@omidkordestani Please give us some good news!!!  What was @Sacca talking about yesterday? $TWTR",FALSE,0,"omidkordestani",2015-12-04 18:59:18,FALSE,NA,"672852697578676225","127062637","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cchason66",0,FALSE,FALSE,NA,NA
"5983","This Billion Dollar Hedge Fund’s Top Tech Picks:  https://t.co/NPQK8VnoF9 $FB $TWTR $LNKD $BAC",FALSE,0,NA,2015-12-04 18:56:43,FALSE,NA,"672852044697370624",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Stockology101",0,FALSE,FALSE,NA,NA
"5984","RT @DanZanger: So many would rather fight an $AMBA $FFIV  or $TWTR rather than a rising $AMZN $GOOGL or $NTES . Leave that to funds buildin…",FALSE,0,NA,2015-12-04 18:56:26,FALSE,NA,"672851973213806593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chbullsbears",3,TRUE,FALSE,NA,NA
"5985","Whats gonna break 25 first $uvxy or $twtr",FALSE,0,NA,2015-12-04 18:56:17,FALSE,NA,"672851937549787136",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","swissscheese",0,FALSE,FALSE,NA,NA
"5986","@JDR1024 @jimcramer @jack $TWTR flame flickering with other social media apps gainging ground on $TWTR core competency! $TWTR soon surpassed",FALSE,0,"JDR1024",2015-12-04 18:56:09,FALSE,"672850510261542912","672851904150552576","288236378","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhotiosM",0,FALSE,FALSE,NA,NA
"5987","Thanks to all the new Followers on #TeamTalented this week! I've been in some weird $TWTR gulag so will Follow back this weekend slowly. XO",FALSE,0,NA,2015-12-04 18:55:12,FALSE,NA,"672851664580255744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TALENTEDBLONDE",0,FALSE,FALSE,NA,NA
"5988","RT @DanZanger: So many would rather fight an $AMBA $FFIV  or $TWTR rather than a rising $AMZN $GOOGL or $NTES . Leave that to funds buildin…",FALSE,0,NA,2015-12-04 18:55:01,FALSE,NA,"672851617528573953",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","thestockgeek",3,TRUE,FALSE,NA,NA
"5989","@anitamcsd that feeling is shared by all $twtr investors",FALSE,0,"anitamcsd",2015-12-04 18:54:40,FALSE,"672841420756131840","672851530186289152","102273167","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nm6509",0,FALSE,FALSE,NA,NA
"5990","RT @timothysykes: To learn from a true master #StockTrader watch https://t.co/Ezte4POCRx the coolest thing is how humble &amp; helpful he is $T…",FALSE,0,NA,2015-12-04 18:54:37,FALSE,NA,"672851519713107969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ddms_Trades",10,TRUE,FALSE,NA,NA
"5991",".@MindMakesMatter maturing into something playable for sure $TWTR 5min https://t.co/1RlKFsIOsy",FALSE,1,"MindMakesMatter",2015-12-04 18:53:25,FALSE,"672822191432552453","672851216192413696","196442145","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MindMakesMatter",0,FALSE,FALSE,NA,NA
"5992","@omidkordestani time for the board of $twtr to shake things up. Beyond ridiculous at this point.",FALSE,0,"omidkordestani",2015-12-04 18:52:48,FALSE,NA,"672851062131265537","127062637","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JDR1024",0,FALSE,FALSE,NA,NA
"5993","@davidfaber What's wrong with $TWTR stock? Yesterday it showed great relative strength and today's price action is horrible. Where's @jack?",FALSE,0,"davidfaber",2015-12-04 18:51:47,FALSE,NA,"672850803321737216","140912249","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JDR1024",0,FALSE,FALSE,NA,NA
"5994","$TWTR wonder if the upcoming StarWars Q&amp;A is going to go viral",FALSE,0,NA,2015-12-04 18:51:39,FALSE,NA,"672850773345222658",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","JustTradingHoy",0,FALSE,FALSE,NA,NA
"5995","@cvpayne What's wrong with $TWTR stock? Yesterday it showed great relative strength and today's price action is horrible. Where's @jack?",FALSE,0,"cvpayne",2015-12-04 18:51:34,FALSE,NA,"672850751786323968","19400611","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JDR1024",0,FALSE,FALSE,NA,NA
"5996","@DavidSeaburg What's wrong with $TWTR? Yesterday it showed great relative strength and today's price action is horrible. Where's @jack?",FALSE,0,"DavidSeaburg",2015-12-04 18:50:55,FALSE,NA,"672850587277352960","1537373112","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JDR1024",0,FALSE,FALSE,NA,NA
"5997","@timseymour What's wrong with $TWTR stock? Yesterday it showed great relative strength and today's price action is horrible. Where's @jack?",FALSE,0,"timseymour",2015-12-04 18:50:43,FALSE,NA,"672850535704223744","39853973","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JDR1024",0,FALSE,FALSE,NA,NA
"5998","@jimcramer What's wrong with $TWTR stock? Yesterday it showed great relative strength and today's price action is horrible. Where's @jack?",FALSE,0,"jimcramer",2015-12-04 18:50:37,FALSE,NA,"672850510261542912","14216123","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JDR1024",0,FALSE,FALSE,NA,NA
"5999","@CNBCFastMoney What's wrong with $TWTR stock? Yesterday it showed great relative strength and today's price action is horrible. @jack",FALSE,0,"CNBCFastMoney",2015-12-04 18:49:59,FALSE,NA,"672850352425664512","16732770","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JDR1024",0,FALSE,FALSE,NA,NA
"6000","Wow the NAScrack is up 2%, there's no waaaaay $TWTR could be.... of son of a bitch.",FALSE,0,NA,2015-12-04 18:49:52,FALSE,NA,"672850321152983040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngelfireUSA",0,FALSE,FALSE,NA,NA
"6001","Don't know who said it here , but @twitter can we please go into just one weekend with peace of mind. $TWTR",FALSE,0,NA,2015-12-04 18:49:38,FALSE,NA,"672850262596395008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",0,FALSE,FALSE,NA,NA
"6002","RT @timothysykes: To learn from a true master #StockTrader watch https://t.co/Ezte4POCRx the coolest thing is how humble &amp; helpful he is $T…",FALSE,0,NA,2015-12-04 18:47:06,FALSE,NA,"672849627134095360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","14anton07",10,TRUE,FALSE,NA,NA
"6003","Real-Time feed of company contracts, original agreements and executive updates from @twitter $TWTR https://t.co/709BYUjDl6",FALSE,0,NA,2015-12-04 18:47:01,FALSE,NA,"672849607114682368",NA,"<a href=""http://www.lawinsider.com"" rel=""nofollow"">Lawinsider.com tweet on upload</a>","DailyContracts",0,FALSE,FALSE,NA,NA
"6004","@iyer_gs Good article on $TWTR. 2016 will be a big year. Do you have a projected PPS high we reach? Base support of $25 has held nicely thx",FALSE,0,"iyer_gs",2015-12-04 18:46:29,FALSE,NA,"672849471202430976","633574597","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mikhail507",0,FALSE,FALSE,NA,NA
"6005","So many would rather fight an $AMBA $FFIV  or $TWTR rather than a rising $AMZN $GOOGL or $NTES . Leave that to funds building positions",FALSE,7,NA,2015-12-04 18:45:59,FALSE,NA,"672849343645290500",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","DanZanger",3,FALSE,FALSE,NA,NA
"6006","@traderstewie @WrigleyTom I just went long $TWTR @ $25.16",FALSE,1,"traderstewie",2015-12-04 18:44:44,FALSE,"672847189299748864","672849031463362560","52166809","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrbud4",0,FALSE,FALSE,NA,NA
"6007","I mean, $TWTR may as well be down 3 percent on a strong day like today. Why not amirite?",FALSE,0,NA,2015-12-04 18:44:17,FALSE,NA,"672848918237974530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scottbutters",0,FALSE,FALSE,NA,NA
"6008","RT @DayTradersGroup: in $SPY Dec 207 calls @ 3:05 pm Thur - Sign up 2 get alerted each time we BUY or SELL $FB $AAPL $TWTR $S $GG $GLD $T h…",FALSE,0,NA,2015-12-04 18:43:38,FALSE,NA,"672848752286285824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohammad_tameml",16,TRUE,FALSE,NA,NA
"6009","RT @DayTradersGroup: in $SPY Dec 207 calls @ 3:05 pm Thur - Sign up 2 get alerted each time we BUY or SELL $FB $AAPL $TWTR $S $GG $GLD $T h…",FALSE,0,NA,2015-12-04 18:43:37,FALSE,NA,"672848751527112704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimbeerly_86",16,TRUE,FALSE,NA,NA
